Fp1   -0.2349 -0.2115 -0.1898 -0.1719 -0.1593 -0.1530 -0.1531 -0.1592 -0.1698 -0.1834 -0.1978 -0.2060 -0.2064 -0.2038 -0.1962 -0.1855 -0.1699 -0.1498 -0.1261 -0.1002 -0.0736 -0.0470 -0.0206 0.0062 0.0341 0.0628 0.0956 0.1294 0.1632 0.1964 0.2283 0.2583 0.2855 0.3089 0.3267 0.3442 0.3461 0.3354 0.3005 0.2613 0.2093 0.1454 0.0707 -0.0135 -0.1057 -0.2040 -0.3059 -0.4088 -0.5055 -0.5976 -0.6800 -0.7504 -0.8070 -0.8486 -0.8747 -0.8852 -0.8807 -0.8625 -0.8322 -0.7916 -0.7427 -0.6873 -0.6271 -0.5618 -0.4938 -0.4242 -0.3545 -0.2866 -0.2224 -0.1639 -0.1121 -0.0672 -0.0281 0.0065 0.0384 0.0690 0.1000 0.1325 0.1676 0.2061 0.2485 0.2943 0.3425 0.3917 0.4397 0.4842 0.5223 0.5512 0.5686 0.5732 0.5643 0.5422 0.5069 0.4620 0.4020 0.3308 0.2505 0.1642 0.0754 -0.0118 -0.0936 -0.1668 -0.2292 -0.2793 -0.3165 -0.3409 -0.3528 -0.3529 -0.3419 -0.3210 -0.2915 -0.2546 -0.2116 -0.1636 -0.1113 -0.0554 0.0033 0.0636 0.1235 0.1804 0.2316 0.2741 0.3050 0.3254 0.3257 0.3074 0.2697 0.2127 0.1377 0.0472 -0.0554 -0.1653 -0.2773 -0.3865 -0.4888 -0.5808 -0.6600 -0.7243 -0.7721 -0.8021 -0.8138 -0.8071 -0.7828 -0.7420 -0.6865 -0.6181 -0.5392 -0.4523 -0.3599 -0.2644 -0.1684 -0.0744 0.0152 0.0982 0.1730 0.2387 0.2950 0.3424 0.3813 0.4125 0.4372 0.4569 0.4733 0.4882 0.5028 0.5174 0.5313 0.5433 0.5513 0.5504 0.5458 0.5342 0.5164 0.4941 0.4696 0.4451 0.4229 0.4044 0.3900 0.3793 0.3714 0.3657 0.3614 0.3606 0.3590 0.3580 0.3573 0.3565 0.3554 0.3539 0.3520 0.3499 0.3478 0.3457 0.3432 0.3397 0.3344 0.3264 0.3143 0.2969 0.2729 0.2408 0.1997 0.1494 0.0905 0.0246 -0.0461 -0.1194 -0.1929 -0.2647 -0.3335 -0.3982 -0.4582 -0.5137 -0.5649 -0.6124 -0.6569 -0.6991 -0.7397 -0.7791 -0.8172 -0.8535 -0.8873 -0.9178 -0.9449 -0.9686 -0.9889 -1.0058 -1.0194 -1.0292 -1.0348 -1.0354 -1.0300 -1.0177 -0.9973 -0.9679 -0.9288 -0.8798 -0.8209 -0.7527 -0.6760 -0.5922 -0.5034 -0.4118 -0.3203 -0.2314 -0.1481 -0.0731 -0.0089 0.0425 0.0800 0.1032 0.1123 0.1081 0.0917 0.0645 0.0275 -0.0185 -0.0734 -0.1373 -0.2099 -0.2902 -0.3763 -0.4651 -0.5530 -0.6362 -0.7108 -0.7736 -0.8221 -0.8545 -0.8703 -0.8699 -0.8540 -0.8239 -0.7813 -0.7282 -0.6666 -0.5989 -0.5276 -0.4550 -0.3831 -0.3131 -0.2477 -0.1876 -0.1337 -0.0866 -0.0470 -0.0160 0.0051 0.0159 0.0164 0.0075 -0.0097 -0.0337 -0.0633 -0.0974 -0.1347 -0.1737 -0.2125 -0.2490 -0.2809 -0.3064 -0.3246 -0.3349 -0.3384 -0.3364 -0.3303 -0.3220 -0.3131 -0.3054 -0.3004 -0.2996 -0.3037 -0.3125 -0.3243 -0.3369 -0.3476 -0.3540 -0.3548 -0.3493 -0.3377 -0.3206 -0.2987 -0.2727 -0.2432 -0.2107 -0.1755 -0.1368 -0.0981 -0.0592 -0.0207 0.0176 0.0565 0.0972 0.1409 0.1889 0.2426 0.3027 0.3701 0.4451 0.5271 0.6148 0.7058 0.7972 0.8857 0.9686 1.0438 1.1097 1.1655 1.2105 1.2442 1.2656 1.2735 1.2664 1.2436 1.2057 1.1548 1.0944 1.0288 0.9622 0.8983 0.8395 0.7876 0.7432 0.7065 0.6770 0.6538 0.6360 0.6223 0.6114 0.6020 0.5931 0.5837 0.5730 0.5604 0.5454 0.5273 0.5047 0.4759 0.4388 0.3923 0.3346 0.2655 0.1860 0.0969 0.0000 -0.1017 -0.2063 -0.3109 -0.4119 -0.5061 -0.5905 -0.6629 -0.7219 -0.7660 -0.7944 -0.8068 -0.8035 -0.7854 -0.7543 -0.7124 -0.6619 -0.6051 -0.5438 -0.4793 -0.4138 -0.3471 -0.2803 -0.2151 -0.1528 -0.0951 -0.0449 -0.0024 0.0319 0.0576 0.0748 0.0828 0.0800 0.0675 0.0451 0.0135 -0.0262 -0.0720 -0.1214 -0.1732 -0.2218 -0.2655 -0.3028 -0.3327 -0.3550 -0.3703 -0.3798 -0.3849 -0.3869 -0.3882 -0.3906 -0.3963 -0.4065 -0.4225 -0.4445 -0.4718 -0.5022 -0.5332 -0.5629 -0.5891 -0.6097 -0.6231 -0.6284 -0.6258 -0.6148 -0.5960 -0.5701 -0.5376 -0.4996 -0.4571 -0.4111 -0.3637 -0.3152 -0.2665 -0.2184 -0.1718 -0.1272 -0.0855 -0.0466 -0.0109 0.0207 0.0478 0.0699 0.0869 0.0983 0.1045 0.1062 0.1050 0.1014 0.0956 0.0884 0.0806 0.0731 0.0663 0.0606 0.0561 0.0536 0.0528 0.0537 0.0559 0.0580 0.0582 0.0548 0.0459 0.0301 0.0063 -0.0268 -0.0698 -0.1231 -0.1860 -0.2571 -0.3342 -0.4142 -0.4935 -0.5687 -0.6372 -0.6976 -0.7490 -0.7914 -0.8248 -0.8492 -0.8644 -0.8707 -0.8687 -0.8596 -0.8457 -0.8295 -0.8144 -0.8031 -0.7980 -0.8003 -0.8104 -0.8280 -0.8528 -0.8843 -0.9224 -0.9670 -1.0180 -1.0755 -1.1388 -1.2077 -1.2812 -1.3582 -1.4369 -1.5149 -1.5894 -1.6572 -1.7151 -1.7603 -1.7923 -1.8104 -1.8154 -1.8085 -1.7910 -1.7643 -1.7303 -1.6915 -1.6506 -1.6113 -1.5757 -1.5461 -1.5241 -1.5106 -1.5054 -1.5077 -1.5164 -1.5311 -1.5504 -1.5734 -1.5993 -1.6269 -1.6558 -1.6838 -1.7095 -1.7310 -1.7469 -1.7558 -1.7566 -1.7432 -1.7202 -1.6882 -1.6479 -1.6007 -1.5476 -1.4915 -1.4345 -1.3789 -1.3267 -1.2795 -1.2379 -1.2025 -1.1735 -1.1509 -1.1347 -1.1240 -1.1177 -1.1143 -1.1133 -1.1142 -1.1173 -1.1233 -1.1333 -1.1462 -1.1719 -1.2030 -1.2376 -1.2737 -1.3091 -1.3419 -1.3703 -1.3934 -1.4109 -1.4226 -1.4289 -1.4301 -1.4271 -1.4216 -1.4146 -1.4072 -1.3994 -1.3911 -1.3827 -1.3737 -1.3643 -1.3544 -1.3459 -1.3373 -1.3291 -1.3209 -1.3126 -1.3035 -1.2930 -1.2799 -1.2632 -1.2431 -1.2202 -1.1948 -1.1676 -1.1393 -1.1109 -1.0845 -1.0614 -1.0438 -1.0336 -1.0329 -1.0428 -1.0630 -1.0939 -1.1345 -1.1838 -1.2389 -1.2992 -1.3635 -1.4300 -1.4972 -1.5641 -1.6297 -1.6939 -1.7569 -1.8194 -1.8821 -1.9452 -2.0084 -2.0702 -2.1293 -2.1822 -2.2264 -2.2595 -2.2805 -2.2891 -2.2857 -2.2712 -2.2470 -2.2158 -2.1806 -2.1445 -2.1114 -2.0838 -2.0630 -2.0500 -2.0449 -2.0475 -2.0578 -2.0762 -2.1028 -2.1394 -2.1860 -2.2432 -2.3108 -2.3866 -2.4687 -2.5541 -2.6400 -2.7233 -2.8014 -2.8718 -2.9325 -2.9818 -3.0191 -3.0441 -3.0571 -3.0588 -3.0505 -3.0338 -3.0109 -2.9834 -2.9530 -2.9210 -2.8876 -2.8544 -2.8211 -2.7895 -2.7604 -2.7346 -2.7129 -2.6960 -2.6838 -2.6761 -2.6719 -2.6704 -2.6704 -2.6712 -2.6729 -2.6761 -2.6820 -2.6923 -2.7086 -2.7323 -2.7638 -2.8029 -2.8491 -2.9017 -2.9604 -3.0245 -3.0929 -3.1639 -3.2345 -3.3011 -3.3599 -3.4073 -3.4407 -3.4589 -3.4617 -3.4496 -3.4246 -3.3873 -3.3388 -3.2801 -3.2122 -3.1363 -3.0540 -2.9669 -2.8762 -2.7830 -2.6881 -2.5926 -2.4981 -2.4068 -2.3219 -2.2452 -2.1795 -2.1284 -2.0930 -2.0747 -2.0739 -2.0896 -2.1198 -2.1612 -2.2105 -2.2635 -2.3169 -2.3674 -2.4120 -2.4486 -2.4760 -2.4939 -2.5025 -2.5027 -2.4954 -2.4822 -2.4653 -2.4466 -2.4289 -2.4128 -2.4000 -2.3914 -2.3875 -2.3886 -2.3942 -2.4035 -2.4204 -2.4383 -2.4559 -2.4716 -2.4839 -2.4915 -2.4936 -2.4899 -2.4810 -2.4685 -2.4546 -2.4425 -2.4353 -2.4350 -2.4426 -2.4576 -2.4786 -2.5033 -2.5304 -2.5582 -2.5845 -2.6076 -2.6259 -2.6380 -2.6429
Fpz   1.1077 1.1389 1.1543 1.1499 1.1235 1.0751 1.0067 0.9222 0.8266 0.7252 0.6228 0.5803 0.4677 0.3575 0.2730 0.1803 0.0981 0.0267 -0.0348 -0.0883 -0.1355 -0.1767 -0.2112 -0.2368 -0.2507 -0.2417 -0.2255 -0.1900 -0.1335 -0.0559 0.0411 0.1534 0.2747 0.3963 0.5084 0.5937 0.6512 0.6736 0.6444 0.5926 0.5053 0.3874 0.2460 0.0891 -0.0744 -0.2365 -0.3900 -0.5293 -0.6342 -0.7319 -0.8097 -0.8690 -0.9126 -0.9444 -0.9683 -0.9880 -1.0063 -1.0254 -1.0464 -1.0690 -1.0923 -1.1141 -1.1260 -1.1361 -1.1358 -1.1215 -1.0904 -1.0405 -0.9711 -0.8823 -0.7747 -0.6496 -0.5100 -0.3593 -0.2028 -0.0478 0.0971 0.2227 0.3203 0.3822 0.4029 0.3795 0.3123 0.2048 0.0633 -0.1041 -0.2880 -0.4788 -0.6671 -0.8439 -1.0014 -1.1327 -1.2330 -1.3032 -1.3365 -1.3365 -1.3051 -1.2448 -1.1578 -1.0462 -0.9129 -0.7616 -0.5975 -0.4266 -0.2555 -0.0907 0.0621 0.1982 0.3148 0.4104 0.4845 0.5369 0.5673 0.5753 0.5608 0.5243 0.4670 0.3909 0.2991 0.1957 0.0856 -0.0254 -0.1310 -0.2271 -0.3006 -0.3518 -0.3785 -0.3813 -0.3629 -0.3283 -0.2835 -0.2348 -0.1881 -0.1490 -0.1220 -0.1097 -0.1125 -0.1283 -0.1537 -0.1845 -0.2163 -0.2455 -0.2690 -0.2841 -0.2883 -0.2791 -0.2545 -0.2127 -0.1521 -0.0710 0.0312 0.1539 0.2951 0.4516 0.6194 0.7941 0.9703 1.1417 1.3012 1.4414 1.5551 1.6360 1.6800 1.6849 1.6519 1.5848 1.4900 1.3752 1.2482 1.1271 0.9984 0.8737 0.7556 0.6452 0.5424 0.4467 0.3577 0.2753 0.1996 0.1312 0.0709 0.0202 -0.0190 -0.0400 -0.0520 -0.0517 -0.0416 -0.0253 -0.0070 0.0085 0.0160 0.0103 -0.0133 -0.0589 -0.1288 -0.2233 -0.3392 -0.4701 -0.6068 -0.7396 -0.8607 -0.9654 -1.0525 -1.1234 -1.1817 -1.2319 -1.2783 -1.3243 -1.3723 -1.4235 -1.4773 -1.5316 -1.5823 -1.6260 -1.6593 -1.6794 -1.6847 -1.6743 -1.6488 -1.6093 -1.5569 -1.4921 -1.4151 -1.3254 -1.2221 -1.1039 -0.9697 -0.8195 -0.6549 -0.4795 -0.2984 -0.1175 0.0566 0.2170 0.3567 0.4688 0.5477 0.5895 0.5931 0.5589 0.4893 0.3879 0.2602 0.1130 -0.0459 -0.2086 -0.3679 -0.5186 -0.6566 -0.7803 -0.8909 -0.9919 -1.0882 -1.1835 -1.2795 -1.3750 -1.4670 -1.5511 -1.6227 -1.6774 -1.7111 -1.7208 -1.7046 -1.6610 -1.5910 -1.4967 -1.3816 -1.2500 -1.1068 -0.9566 -0.8045 -0.6553 -0.5140 -0.3858 -0.2756 -0.1875 -0.1243 -0.0870 -0.0747 -0.0847 -0.1125 -0.1513 -0.2013 -0.2530 -0.3004 -0.3380 -0.3621 -0.3701 -0.3608 -0.3327 -0.2852 -0.2179 -0.1311 -0.0270 0.0905 0.2162 0.3436 0.4653 0.5736 0.6614 0.7225 0.7523 0.7488 0.7133 0.6492 0.5635 0.4650 0.3626 0.2640 0.1747 0.0982 0.0372 -0.0060 -0.0287 -0.0281 -0.0024 0.0487 0.1229 0.2155 0.3200 0.4294 0.5374 0.6387 0.7292 0.8063 0.8683 0.9135 0.9400 0.9455 0.9272 0.8841 0.8167 0.7279 0.6217 0.5026 0.3750 0.2432 0.1121 -0.0128 -0.1258 -0.2215 -0.2967 -0.3501 -0.3830 -0.3973 -0.3957 -0.3808 -0.3550 -0.3203 -0.2782 -0.2303 -0.1780 -0.1219 -0.0615 0.0056 0.0825 0.1724 0.2772 0.3975 0.5318 0.6768 0.8282 0.9810 1.1304 1.2719 1.4013 1.5151 1.6105 1.6859 1.7410 1.7765 1.7935 1.7925 1.7736 1.7369 1.6841 1.6179 1.5422 1.4605 1.3762 1.2930 1.2126 1.1376 1.0699 1.0087 0.9520 0.8977 0.8408 0.7763 0.7001 0.6081 0.4972 0.3658 0.2147 0.0481 -0.1276 -0.3051 -0.4771 -0.6379 -0.7842 -0.9149 -1.0299 -1.1301 -1.2154 -1.2850 -1.3381 -1.3703 -1.3788 -1.3627 -1.3207 -1.2544 -1.1672 -1.0594 -0.9302 -0.7783 -0.6005 -0.3959 -0.1655 0.0904 0.3672 0.6577 0.9519 1.2382 1.5041 1.7331 1.9215 2.0562 2.1290 2.1347 2.0711 1.9398 1.7465 1.5006 1.2149 0.9030 0.5796 0.2590 -0.0457 -0.3242 -0.5673 -0.7683 -0.9225 -1.0279 -1.0864 -1.1019 -1.0807 -1.0305 -0.9603 -0.8806 -0.7993 -0.7232 -0.6563 -0.5997 -0.5513 -0.5061 -0.4578 -0.4007 -0.3287 -0.2391 -0.1331 -0.0153 0.1073 0.2253 0.3309 0.4166 0.4759 0.5055 0.5046 0.4756 0.4214 0.3466 0.2559 0.1547 0.0468 -0.0644 -0.1751 -0.2812 -0.3788 -0.4637 -0.5321 -0.5800 -0.6027 -0.5975 -0.5615 -0.4925 -0.3903 -0.2565 -0.0946 0.0900 0.2904 0.4992 0.7079 0.9077 1.0889 1.2427 1.3604 1.4356 1.4646 1.4470 1.3841 1.2772 1.1283 0.9394 0.7129 0.4520 0.1608 -0.1541 -0.4841 -0.8198 -1.1497 -1.4631 -1.7502 -2.0029 -2.2147 -2.3811 -2.5001 -2.5714 -2.5976 -2.5842 -2.5389 -2.4707 -2.3876 -2.2962 -2.2001 -2.1005 -1.9968 -1.8874 -1.7711 -1.6479 -1.5198 -1.3896 -1.2617 -1.1408 -1.0316 -0.9410 -0.8740 -0.8344 -0.8246 -0.8447 -0.8934 -0.9681 -1.0657 -1.1829 -1.3174 -1.4650 -1.6215 -1.7825 -1.9426 -2.0970 -2.2412 -2.3719 -2.4873 -2.5863 -2.6689 -2.7352 -2.7859 -2.8229 -2.8462 -2.8573 -2.8580 -2.8507 -2.8377 -2.8203 -2.7931 -2.7630 -2.7305 -2.6949 -2.6557 -2.6115 -2.5627 -2.5095 -2.4527 -2.3931 -2.3319 -2.2703 -2.2106 -2.1551 -2.1056 -2.0628 -2.0254 -1.9919 -1.9590 -1.9258 -1.8923 -1.8609 -1.8348 -1.8168 -1.8000 -1.8095 -1.8261 -1.8465 -1.8681 -1.8890 -1.9081 -1.9253 -1.9409 -1.9553 -1.9679 -1.9772 -1.9808 -1.9766 -1.9658 -1.9504 -1.9343 -1.9211 -1.9139 -1.9168 -1.9306 -1.9560 -1.9918 -2.0382 -2.0897 -2.1439 -2.1954 -2.2403 -2.2753 -2.2981 -2.3079 -2.3053 -2.2923 -2.2718 -2.2462 -2.2176 -2.1873 -2.1563 -2.1266 -2.0982 -2.0731 -2.0532 -2.0419 -2.0412 -2.0516 -2.0747 -2.1110 -2.1620 -2.2262 -2.3050 -2.3989 -2.5074 -2.6288 -2.7597 -2.8955 -3.0306 -3.1595 -3.2777 -3.3818 -3.4690 -3.5374 -3.5859 -3.6147 -3.6247 -3.6183 -3.5992 -3.5712 -3.5387 -3.5061 -3.4773 -3.4560 -3.4443 -3.4437 -3.4539 -3.4749 -3.5045 -3.5383 -3.5737 -3.6070 -3.6369 -3.6633 -3.6886 -3.7142 -3.7424 -3.7747 -3.8118 -3.8544 -3.9005 -3.9485 -3.9970 -4.0452 -4.0929 -4.1398 -4.1872 -4.2355 -4.2835 -4.3298 -4.3717 -4.4065 -4.4322 -4.4478 -4.4534 -4.4495 -4.4374 -4.4190 -4.3972 -4.3748 -4.3572 -4.3485 -4.3527 -4.3719 -4.4064 -4.4562 -4.5200 -4.5953 -4.6789 -4.7670 -4.8572 -4.9465 -5.0331 -5.1161 -5.1948 -5.2690 -5.3384 -5.4022 -5.4587 -5.5054 -5.5403 -5.5623 -5.5722 -5.5722 -5.5647 -5.5519 -5.5346 -5.5122 -5.4841 -5.4492 -5.4065 -5.3558 -5.2975 -5.2330 -5.1645 -5.0957 -5.0278 -4.9624 -4.9009 -4.8446 -4.7950 -4.7534 -4.7202 -4.6950 -4.6759 -4.6609 -4.6476 -4.6344 -4.6202 -4.6061 -4.5900 -4.5721 -4.5549 -4.5375 -4.5200 -4.5017 -4.4807 -4.4542 -4.4189 -4.3720 -4.3099 -4.2333 -4.1424 -4.0392 -3.9271 -3.8109 -3.6965 -3.5898 -3.4967 -3.4220 -3.3698 -3.3434 -3.3448 -3.3765 -3.4354 -3.5211 -3.6313 -3.7619 -3.9075 -4.0611 -4.2150 -4.3722 -4.5168 -4.6452 -4.7559 -4.8498 -4.9284 -4.9935 -5.0466 -5.0883 -5.1190 -5.1386 -5.1472 -5.1444 -5.1291 -5.0991 -5.0510 -4.9815 -4.8875 -4.7698 -4.6307 -4.4743 -4.3056 -4.1302 -3.9538 -3.7831
Fp2   0.0316 0.0489 0.0668 0.0846 0.1016 0.1166 0.1291 0.1388 0.1459 0.1503 0.1523 0.1569 0.1557 0.1523 0.1508 0.1461 0.1419 0.1386 0.1360 0.1334 0.1303 0.1264 0.1219 0.1171 0.1123 0.1083 0.1040 0.0998 0.0955 0.0915 0.0878 0.0847 0.0821 0.0794 0.0755 0.0705 0.0599 0.0427 0.0131 -0.0198 -0.0602 -0.1073 -0.1600 -0.2169 -0.2765 -0.3371 -0.3969 -0.4544 -0.5019 -0.5472 -0.5855 -0.6160 -0.6385 -0.6532 -0.6607 -0.6614 -0.6555 -0.6430 -0.6239 -0.5979 -0.5652 -0.5261 -0.4822 -0.4322 -0.3779 -0.3205 -0.2611 -0.2012 -0.1424 -0.0862 -0.0340 0.0136 0.0565 0.0944 0.1274 0.1555 0.1785 0.1960 0.2079 0.2140 0.2145 0.2099 0.2009 0.1884 0.1726 0.1541 0.1326 0.1083 0.0811 0.0516 0.0203 -0.0115 -0.0429 -0.0721 -0.0998 -0.1249 -0.1470 -0.1652 -0.1786 -0.1864 -0.1879 -0.1835 -0.1740 -0.1609 -0.1454 -0.1285 -0.1107 -0.0922 -0.0733 -0.0544 -0.0361 -0.0195 -0.0055 0.0051 0.0122 0.0162 0.0175 0.0162 0.0124 0.0058 -0.0036 -0.0161 -0.0316 -0.0506 -0.0704 -0.0925 -0.1167 -0.1430 -0.1711 -0.2010 -0.2322 -0.2638 -0.2949 -0.3245 -0.3517 -0.3761 -0.3965 -0.4119 -0.4208 -0.4222 -0.4152 -0.3998 -0.3766 -0.3463 -0.3101 -0.2690 -0.2243 -0.1768 -0.1269 -0.0751 -0.0223 0.0304 0.0815 0.1297 0.1741 0.2145 0.2507 0.2833 0.3125 0.3385 0.3612 0.3803 0.3960 0.4085 0.4184 0.4263 0.4330 0.4390 0.4443 0.4475 0.4510 0.4537 0.4556 0.4570 0.4585 0.4604 0.4629 0.4658 0.4688 0.4712 0.4723 0.4719 0.4699 0.4678 0.4624 0.4537 0.4405 0.4213 0.3955 0.3625 0.3222 0.2747 0.2201 0.1587 0.0907 0.0168 -0.0620 -0.1440 -0.2273 -0.3096 -0.3891 -0.4643 -0.5343 -0.5982 -0.6556 -0.7057 -0.7482 -0.7827 -0.8097 -0.8299 -0.8448 -0.8557 -0.8641 -0.8713 -0.8785 -0.8865 -0.8957 -0.9065 -0.9194 -0.9347 -0.9520 -0.9703 -0.9881 -1.0036 -1.0150 -1.0208 -1.0197 -1.0111 -0.9949 -0.9715 -0.9415 -0.9057 -0.8649 -0.8203 -0.7729 -0.7242 -0.6751 -0.6266 -0.5791 -0.5329 -0.4887 -0.4470 -0.4089 -0.3755 -0.3478 -0.3264 -0.3118 -0.3041 -0.3033 -0.3089 -0.3209 -0.3389 -0.3627 -0.3917 -0.4250 -0.4611 -0.4987 -0.5364 -0.5737 -0.6101 -0.6455 -0.6799 -0.7129 -0.7438 -0.7718 -0.7961 -0.8159 -0.8309 -0.8405 -0.8444 -0.8427 -0.8355 -0.8232 -0.8062 -0.7847 -0.7593 -0.7306 -0.7000 -0.6686 -0.6377 -0.6079 -0.5791 -0.5521 -0.5258 -0.4994 -0.4725 -0.4452 -0.4182 -0.3924 -0.3688 -0.3478 -0.3299 -0.3150 -0.3030 -0.2940 -0.2884 -0.2864 -0.2880 -0.2929 -0.3005 -0.3098 -0.3202 -0.3308 -0.3407 -0.3495 -0.3561 -0.3596 -0.3590 -0.3541 -0.3450 -0.3327 -0.3183 -0.3028 -0.2868 -0.2704 -0.2535 -0.2358 -0.2175 -0.1990 -0.1808 -0.1634 -0.1470 -0.1319 -0.1181 -0.1059 -0.0954 -0.0867 -0.0795 -0.0749 -0.0731 -0.0740 -0.0771 -0.0813 -0.0850 -0.0867 -0.0855 -0.0806 -0.0714 -0.0570 -0.0363 -0.0079 0.0291 0.0751 0.1294 0.1907 0.2572 0.3267 0.3973 0.4668 0.5333 0.5950 0.6501 0.6969 0.7342 0.7614 0.7790 0.7880 0.7903 0.7875 0.7812 0.7725 0.7616 0.7486 0.7334 0.7155 0.6949 0.6714 0.6451 0.6158 0.5836 0.5480 0.5090 0.4660 0.4188 0.3669 0.3107 0.2508 0.1882 0.1238 0.0585 -0.0057 -0.0681 -0.1273 -0.1814 -0.2302 -0.2740 -0.3125 -0.3477 -0.3810 -0.4130 -0.4443 -0.4756 -0.5074 -0.5401 -0.5732 -0.6060 -0.6371 -0.6650 -0.6882 -0.7054 -0.7157 -0.7189 -0.7150 -0.7043 -0.6870 -0.6647 -0.6364 -0.6026 -0.5643 -0.5223 -0.4780 -0.4341 -0.3909 -0.3486 -0.3077 -0.2680 -0.2302 -0.1963 -0.1660 -0.1411 -0.1235 -0.1150 -0.1170 -0.1299 -0.1559 -0.1907 -0.2345 -0.2858 -0.3429 -0.4037 -0.4663 -0.5289 -0.5897 -0.6472 -0.7002 -0.7477 -0.7890 -0.8232 -0.8499 -0.8685 -0.8780 -0.8771 -0.8644 -0.8403 -0.8051 -0.7598 -0.7057 -0.6442 -0.5780 -0.5083 -0.4372 -0.3670 -0.2995 -0.2363 -0.1781 -0.1255 -0.0791 -0.0380 -0.0021 0.0282 0.0525 0.0701 0.0799 0.0822 0.0771 0.0651 0.0478 0.0269 0.0045 -0.0179 -0.0386 -0.0563 -0.0695 -0.0779 -0.0819 -0.0816 -0.0773 -0.0699 -0.0603 -0.0495 -0.0386 -0.0279 -0.0186 -0.0112 -0.0060 -0.0036 -0.0046 -0.0096 -0.0190 -0.0329 -0.0511 -0.0737 -0.1009 -0.1337 -0.1726 -0.2182 -0.2701 -0.3271 -0.3871 -0.4484 -0.5100 -0.5717 -0.6339 -0.6971 -0.7618 -0.8278 -0.8945 -0.9606 -1.0249 -1.0860 -1.1431 -1.1955 -1.2424 -1.2831 -1.3166 -1.3420 -1.3586 -1.3660 -1.3646 -1.3558 -1.3413 -1.3232 -1.3033 -1.2834 -1.2643 -1.2472 -1.2324 -1.2206 -1.2123 -1.2079 -1.2075 -1.2110 -1.2183 -1.2288 -1.2439 -1.2632 -1.2867 -1.3141 -1.3443 -1.3757 -1.4070 -1.4367 -1.4640 -1.4890 -1.5108 -1.5293 -1.5444 -1.5558 -1.5630 -1.5655 -1.5635 -1.5583 -1.5504 -1.5409 -1.5310 -1.5214 -1.5134 -1.5067 -1.5013 -1.4975 -1.4955 -1.4955 -1.4973 -1.4946 -1.4922 -1.4898 -1.4864 -1.4817 -1.4744 -1.4653 -1.4543 -1.4418 -1.4278 -1.4126 -1.3965 -1.3800 -1.3642 -1.3502 -1.3388 -1.3305 -1.3247 -1.3199 -1.3159 -1.3121 -1.3088 -1.3065 -1.3058 -1.3027 -1.3122 -1.3237 -1.3358 -1.3473 -1.3572 -1.3653 -1.3710 -1.3745 -1.3762 -1.3763 -1.3744 -1.3694 -1.3606 -1.3478 -1.3307 -1.3099 -1.2858 -1.2592 -1.2320 -1.2045 -1.1776 -1.1515 -1.1281 -1.1054 -1.0833 -1.0613 -1.0393 -1.0174 -0.9960 -0.9756 -0.9566 -0.9408 -0.9295 -0.9234 -0.9226 -0.9266 -0.9348 -0.9469 -0.9618 -0.9797 -1.0009 -1.0263 -1.0564 -1.0907 -1.1299 -1.1738 -1.2226 -1.2744 -1.3300 -1.3893 -1.4508 -1.5132 -1.5748 -1.6339 -1.6892 -1.7396 -1.7848 -1.8247 -1.8594 -1.8891 -1.9139 -1.9348 -1.9513 -1.9643 -1.9748 -1.9838 -1.9924 -2.0014 -2.0113 -2.0222 -2.0347 -2.0490 -2.0654 -2.0847 -2.1073 -2.1331 -2.1615 -2.1920 -2.2235 -2.2554 -2.2875 -2.3192 -2.3519 -2.3850 -2.4188 -2.4541 -2.4899 -2.5265 -2.5637 -2.6010 -2.6378 -2.6735 -2.7078 -2.7399 -2.7690 -2.7941 -2.8143 -2.8292 -2.8384 -2.8422 -2.8408 -2.8351 -2.8252 -2.8122 -2.7976 -2.7822 -2.7688 -2.7583 -2.7528 -2.7532 -2.7594 -2.7713 -2.7882 -2.8090 -2.8324 -2.8565 -2.8799 -2.9007 -2.9174 -2.9293 -2.9361 -2.9384 -2.9372 -2.9338 -2.9298 -2.9259 -2.9227 -2.9204 -2.9195 -2.9208 -2.9254 -2.9342 -2.9475 -2.9646 -2.9841 -3.0040 -3.0226 -3.0382 -3.0500 -3.0572 -3.0597 -3.0581 -3.0515 -3.0398 -3.0227 -3.0001 -2.9720 -2.9390 -2.9015 -2.8596 -2.8129 -2.7607 -2.7028 -2.6393 -2.5709 -2.4994 -2.4252 -2.3502 -2.2772 -2.2068 -2.1407 -2.0805 -2.0275 -1.9824 -1.9458 -1.9181 -1.8986 -1.8870 -1.8823 -1.8835 -1.8899 -1.9011 -1.9169 -1.9374 -1.9627 -1.9928 -2.0277 -2.0674 -2.1116 -2.1606 -2.2128 -2.2678 -2.3246 -2.3819 -2.4378 -2.4905 -2.5382 -2.5845 -2.6230 -2.6531 -2.6745 -2.6871 -2.6910 -2.6867 -2.6749 -2.6565 -2.6332 -2.6066 -2.5788 -2.5512 -2.5249 -2.5005 -2.4777 -2.4563 -2.4357 -2.4163 -2.3984 -2.3824 -2.3683 -2.3563 -2.3459 -2.3368
